2.500000000000000000e-01,-4.047666998042395367e-03
5.000000000000000000e-01,3.973765814595558998e-01
7.500000000000000000e-01,8.132658985127187712e-02
1.000000000000000000e+00,-9.250591620481607436e-01
1.250000000000000000e+00,-3.404393571184161082e-01
1.500000000000000000e+00,1.051773941827369052e+00
1.750000000000000000e+00,-5.633261721513936615e-02
2.000000000000000000e+00,-1.277027370000724638e+00
2.250000000000000000e+00,-1.196519292337186735e-01
2.500000000000000000e+00,1.079197339072380357e+00
2.750000000000000000e+00,2.286817941036737023e-01
3.000000000000000000e+00,-1.019755778635181187e+00
3.250000000000000000e+00,-2.489300792015996244e-01
3.500000000000000000e+00,1.015728561068148794e+00
3.750000000000000000e+00,2.733437068921918400e-01
4.000000000000000000e+00,-7.214755941399390027e-01
4.250000000000000000e+00,-1.608221077097567453e-01
4.500000000000000000e+00,1.151617022397983803e+00
4.750000000000000000e+00,3.313660788152881786e-01
5.000000000000000000e+00,-7.191410278002228207e-01
5.250000000000000000e+00,-2.645308714613000545e-01
5.500000000000000000e+00,1.117948674062769543e+00
5.750000000000000000e+00,4.449411245268372617e-02
6.000000000000000000e+00,-9.921673694328181359e-01
6.250000000000000000e+00,-3.401811692132503673e-01
6.500000000000000000e+00,9.085626400540417480e-01
6.750000000000000000e+00,2.107425459690155378e-01
7.000000000000000000e+00,-1.345731067943128245e+00
7.250000000000000000e+00,-1.883546152541682728e-01
7.500000000000000000e+00,1.095757882121310534e+00
7.750000000000000000e+00,1.984207514501994118e-02
8.000000000000000000e+00,-1.032177488683846178e+00
8.250000000000000000e+00,-2.878335189683780548e-01
8.500000000000000000e+00,1.055620074403205599e+00
8.750000000000000000e+00,1.491429692112053451e-01
9.000000000000000000e+00,-8.774295450668911922e-01
9.250000000000000000e+00,-2.199452148337939228e-01
9.500000000000000000e+00,1.193891340659026579e+00
9.750000000000000000e+00,3.588878081176455348e-01
1.000000000000000000e+01,-9.559258085912247793e-01
1.025000000000000000e+01,-1.052836513629383242e-01
1.050000000000000000e+01,1.202973119180256178e+00
1.075000000000000000e+01,2.084467958775771679e-01
1.100000000000000000e+01,-8.977784523043687015e-01
1.125000000000000000e+01,-2.550614399247073255e-02
1.150000000000000000e+01,1.201269021771040890e+00
1.175000000000000000e+01,1.973226221962124660e-01
1.200000000000000000e+01,-8.045566690099082985e-01
1.225000000000000000e+01,-1.007245858857913345e-01
1.250000000000000000e+01,9.486111557644512082e-01
1.275000000000000000e+01,1.172432994348425878e-01
1.300000000000000000e+01,-9.159457213213113569e-01
1.325000000000000000e+01,-3.108856319436604232e-01
1.350000000000000000e+01,1.003616572333933643e+00
1.375000000000000000e+01,2.410033504542267724e-01
1.400000000000000000e+01,-1.021907685893567175e+00
1.425000000000000000e+01,-1.459045530462399487e-01
1.450000000000000000e+01,8.117345334949367386e-01
1.475000000000000000e+01,2.215138732271252631e-01
1.500000000000000000e+01,-1.034837977643223272e+00
1.525000000000000000e+01,-3.407002486206574948e-02
1.550000000000000000e+01,9.107690720073247093e-01
1.575000000000000000e+01,-1.176974870946748651e-02
1.600000000000000000e+01,-1.099570934575990977e+00
